grid,position,positionOrder,points,laps,milliseconds,fastestLap,fastestLapTime,fastestLapSpeed,name,nationality_y,avg_pitstop,longest_pitstop,shortest_pitstop,pitstops,driver_name,age
3,4,4,12.0,66,5963944,53,86.25,194.295,Lotus F1,British,20824.333333333332,21215,20223,3,Romain Grosjean,37.0
7,2,2,18.0,70,5552099,57,77.264,203.194,Lotus F1,British,21830.0,21830,21830,1,Romain Grosjean,37.0
9,6,6,8.0,52,5128389,50,94.884,223.510,Lotus F1,British,29794.5,34201,25388,2,Romain Grosjean,37.0
2,3,3,15.0,69,6076021,59,86.05,183.284,Lotus F1,British,21191.0,22151,20231,2,Romain Grosjean,37.0
8,7,7,6.0,59,7262842,56,114.12299999999999,160.027,Lotus F1,British,31916.5,32080,31753,2,Romain Grosjean,37.0
7,7,7,6.0,55,5843463,44,102.783,196.666,Lotus F1,British,21308.0,21681,20935,2,Romain Grosjean,37.0
11,9,9,2.0,60,5526847,57,89.52199999999999,206.094,Lotus F1,British,20976.0,20976,20976,1,Romain Grosjean,37.0
8,7,7,6.0,56,5825582,55,100.625,197.235,Lotus F1,British,21190.0,21190,21190,1,Romain Grosjean,37.0
8,10,10,1.0,58,5485984,41,90.395,211.193,Lotus F1,British,22302.0,22534,22133,3,Romain Grosjean,37.0
11,6,6,8.0,56,5972245,37,101.226,197.131,Lotus F1,British,22100.666666666668,22385,21812,3,Romain Grosjean,37.0
6,9,9,2.0,56,5840368,55,100.563,195.137,Lotus F1,British,20159.333333333332,20286,20083,3,Romain Grosjean,37.0
11,3,3,15.0,57,5780005,52,97.62700000000001,199.567,Lotus F1,British,22589.666666666668,24605,21556,3,Romain Grosjean,37.0
5,3,3,15.0,60,6080541,57,94.576,195.956,Lotus F1,British,19957.0,20273,19591,3,Romain Grosjean,37.0
3,6,6,8.0,70,6201740,54,85.328,184.834,Lotus F1,British,20806.25,22451,16453,4,Romain Grosjean,37.0
7,8,8,4.0,44,5078042,34,112.497,224.133,Lotus F1,British,23445.0,23445,23445,1,Romain Grosjean,37.0
13,8,8,4.0,53,4746482,52,87.043,239.591,Lotus F1,British,27040.0,27040,27040,1,Romain Grosjean,37.0
3,3,3,15.0,55,6198628,46,101.936,198.300,Lotus F1,British,22643.0,22767,22519,2,Romain Grosjean,37.0
4,3,3,15.0,53,5219211,48,95.991,217.782,Lotus F1,British,23184.0,23282,23086,2,Romain Grosjean,37.0
17,3,3,15.0,60,5512079,57,88.79599999999999,207.779,Lotus F1,British,23648.0,23648,23648,1,Romain Grosjean,37.0
6,4,4,12.0,55,5920908,54,104.301,191.699,Lotus F1,British,21956.5,22286,21627,2,Romain Grosjean,37.0
3,2,2,18.0,56,5963432,52,100.445,197.588,Lotus F1,British,23876.0,23876,23876,1,Romain Grosjean,37.0
16,12,12,0.0,57,6025886,39,99.443,195.923,Lotus F1,British,25305.666666666668,25693,25032,3,Romain Grosjean,37.0
16,13,13,0.0,60,7272824,25,113.543,160.591,Lotus F1,British,29374.333333333332,29761,29040,3,Romain Grosjean,37.0
8,7,7,6.0,56,6001016,34,103.134,190.272,Lotus F1,British,23513.0,23605,23421,2,Romain Grosjean,37.0
10,7,7,6.0,57,5790572,34,99.161,196.480,Lotus F1,British,24997.0,25259,24735,2,Romain Grosjean,37.0
15,12,12,0.0,78,6586835,40,80.483,149.263,Lotus F1,British,25077.0,25077,25077,1,Romain Grosjean,37.0
10,7,7,6.0,69,6428563,60,88.08,179.059,Lotus F1,British,21932.4,28707,17064,5,Romain Grosjean,37.0
9,3,3,15.0,43,5058375,37,114.779,219.677,Lotus F1,British,23605.0,23717,23493,2,Romain Grosjean,37.0
8,7,7,6.0,53,5358806,35,98.167,212.955,Lotus F1,British,24173.5,24554,23793,2,Romain Grosjean,37.0
12,10,10,1.0,71,6192972,69,82.893,186.920,Lotus F1,British,22918.0,23101,22735,2,Romain Grosjean,37.0
18,9,9,2.0,55,6008376,47,105.85900000000001,188.877,Lotus F1,British,22218.5,22234,22203,2,Romain Grosjean,37.0
15,13,13,0.0,53,4857082,52,88.67699999999999,235.177,Lotus F1,British,21962.0,21962,21962,1,Jérôme d'Ambrosio,38.0
17,14,14,0.0,57,6045546,52,99.666,195.484,Lotus F1,British,29739.5,34249,25395,4,Pastor Maldonado,38.0
20,13,13,0.0,70,6869082,45,89.128,176.954,Lotus F1,British,25600.666666666668,32608,21818,3,Pastor Maldonado,38.0
18,12,12,0.0,60,7271710,26,113.213,161.059,Lotus F1,British,29503.5,29960,29036,4,Pastor Maldonado,38.0
10,9,9,2.0,56,6112655,38,103.80799999999999,191.187,Lotus F1,British,27101.0,29734,24468,2,Pastor Maldonado,38.0
6,7,7,6.0,70,5579809,51,78.385,200.288,Lotus F1,British,23660.0,23660,23660,1,Pastor Maldonado,38.0
14,14,14,0.0,69,6455127,62,87.13,181.012,Lotus F1,British,19607.0,24972,16444,6,Pastor Maldonado,38.0
18,12,12,0.0,61,7379836,57,110.175,165.500,Lotus F1,British,29660.333333333332,29996,29223,3,Pastor Maldonado,38.0
11,8,8,4.0,53,5360083,39,98.136,213.022,Lotus F1,British,24045.5,24842,23249,2,Pastor Maldonado,38.0
14,7,7,6.0,53,5892112,52,101.507,207.402,Lotus F1,British,29952.0,29952,29952,1,Pastor Maldonado,38.0
12,8,8,4.0,56,6684976,51,102.84899999999999,192.970,Lotus F1,British,26117.0,27851,25054,3,Pastor Maldonado,38.0
13,11,11,0.0,71,6193576,70,82.963,186.762,Lotus F1,British,25292.0,26647,23937,2,Pastor Maldonado,38.0
9,14,14,0.0,56,5908897,45,101.696,192.963,Toro Rosso,Italian,22886.666666666668,24722,21928,3,Sébastien Buemi,35.0
16,9,9,2.0,58,5486952,44,91.36,210.341,Toro Rosso,Italian,21976.333333333332,22128,21769,3,Sébastien Buemi,35.0
15,10,10,1.0,70,14726593,69,79.507,197.461,Toro Rosso,Italian,24782.25,26561,23949,4,Sébastien Buemi,35.0
13,9,9,2.0,55,5944756,50,100.537,201.060,Toro Rosso,Italian,22045.0,22098,21992,2,Sébastien Buemi,35.0
24,8,8,4.0,70,14715501,69,80.371,195.339,Toro Rosso,Italian,24748.666666666668,26045,23338,3,Jaime Alguersuari,33.0
18,10,10,1.0,52,5400304,38,97.16,218.275,Toro Rosso,Italian,24407.0,24719,24095,2,Jaime Alguersuari,33.0
16,15,15,0.0,53,5520050,41,97.411,214.608,Toro Rosso,Italian,22188.0,22584,21792,2,Jaime Alguersuari,33.0
11,7,7,6.0,55,5931532,55,100.94,200.257,Toro Rosso,Italian,22313.0,22325,22301,2,Jaime Alguersuari,33.0
10,9,9,2.0,58,5689121,53,90.592,210.733,Toro Rosso,Italian,26641.333333333332,32319,23257,3,Daniel Ricciardo,34.0
15,12,12,0.0,56,9968640,54,101.756,196.104,Toro Rosso,Italian,24066.75,25470,22610,4,Daniel Ricciardo,34.0
17,17,17,0.0,56,5850085,40,101.251,193.811,Toro Rosso,Italian,22101.0,22318,21884,2,Daniel Ricciardo,34.0
14,14,14,0.0,70,5614061,70,76.60900000000001,204.931,Toro Rosso,Italian,21623.5,21689,21558,2,Daniel Ricciardo,34.0
17,11,11,0.0,57,6293690,44,103.674,188.170,Toro Rosso,Italian,21903.0,22597,21209,2,Daniel Ricciardo,34.0
12,13,13,0.0,52,5162529,49,95.44800000000001,222.190,Toro Rosso,Italian,25619.5,25626,25613,2,Daniel Ricciardo,34.0
11,13,13,0.0,67,5542691,44,80.066,205.660,Toro Rosso,Italian,18182.0,18374,17990,2,Daniel Ricciardo,34.0
16,9,9,2.0,44,5411512,42,114.60499999999999,220.011,Toro Rosso,Italian,20673.5,21060,20287,2,Daniel Ricciardo,34.0
14,12,12,0.0,53,4831537,46,88.621,235.325,Toro Rosso,Italian,21720.0,21720,21720,1,Daniel Ricciardo,34.0
15,9,9,2.0,59,7271964,53,114.267,159.825,Toro Rosso,Italian,30390.5,30992,29789,2,Daniel Ricciardo,34.0
14,10,10,1.0,53,5403161,50,97.455,214.511,Toro Rosso,Italian,21730.0,21944,21516,2,Daniel Ricciardo,34.0
21,9,9,2.0,55,5860438,45,103.148,195.970,Toro Rosso,Italian,20477.5,20804,20151,2,Daniel Ricciardo,34.0
15,13,13,0.0,60,5556808,57,89.44,206.283,Toro Rosso,Italian,22637.0,22637,22637,1,Daniel Ricciardo,34.0
16,10,10,1.0,55,6386130,53,105.90299999999999,188.799,Toro Rosso,Italian,20676.5,21231,20122,2,Daniel Ricciardo,34.0
18,12,12,0.0,56,5840140,53,100.77199999999999,196.947,Toro Rosso,Italian,22651.0,22651,22651,1,Daniel Ricciardo,34.0
7,7,7,6.0,56,5829636,55,100.24000000000001,195.766,Toro Rosso,Italian,21870.333333333332,24946,20303,3,Daniel Ricciardo,34.0
5,8,8,4.0,52,5595999,37,95.92699999999999,221.080,Toro Rosso,Italian,27837.5,29446,26229,2,Daniel Ricciardo,34.0
6,12,12,0.0,60,6131686,58,95.982,193.086,Toro Rosso,Italian,19998.0,20196,19846,3,Daniel Ricciardo,34.0
19,10,10,1.0,44,5095666,38,110.967,227.224,Toro Rosso,Italian,23007.5,23144,22871,2,Daniel Ricciardo,34.0
7,7,7,6.0,53,4745681,52,87.294,238.903,Toro Rosso,Italian,24319.0,24319,24319,1,Daniel Ricciardo,34.0
11,10,10,1.0,60,5548424,60,88.831,207.697,Toro Rosso,Italian,25039.5,25608,24471,2,Daniel Ricciardo,34.0
10,11,11,0.0,56,6038152,45,102.119,194.349,Toro Rosso,Italian,24226.0,24226,24226,1,Daniel Ricciardo,34.0
11,11,11,0.0,58,5689413,52,90.274,211.476,Toro Rosso,Italian,23386.0,23569,23203,2,Jean-Éric Vergne,33.0
18,8,8,4.0,56,9938797,55,101.922,195.785,Toro Rosso,Italian,23779.5,24216,23343,2,Jean-Éric Vergne,33.0
24,16,16,0.0,56,5838685,48,100.019,196.198,Toro Rosso,Italian,22996.333333333332,23623,22531,3,Jean-Éric Vergne,33.0
17,14,14,0.0,57,5804713,43,97.05799999999999,200.737,Toro Rosso,Italian,22785.666666666668,23353,22241,3,Jean-Éric Vergne,33.0
23,14,14,0.0,52,5164601,49,95.51400000000001,222.036,Toro Rosso,Italian,26344.5,26489,26200,2,Jean-Éric Vergne,33.0
15,14,14,0.0,67,5542827,59,79.645,206.747,Toro Rosso,Italian,19091.666666666668,19949,18425,3,Jean-Éric Vergne,33.0
15,8,8,4.0,44,5407395,31,113.995,221.188,Toro Rosso,Italian,20868.5,21077,20660,2,Jean-Éric Vergne,33.0
19,13,13,0.0,53,5424887,39,97.533,214.339,Toro Rosso,Italian,21979.5,22528,21431,2,Jean-Éric Vergne,33.0
16,8,8,4.0,55,5858240,48,102.721,196.785,Toro Rosso,Italian,21026.5,21188,20865,2,Jean-Éric Vergne,33.0
17,12,12,0.0,55,6393573,53,106.113,188.425,Toro Rosso,Italian,20102.0,20319,19885,2,Jean-Éric Vergne,33.0
17,8,8,4.0,71,6351309,39,78.983,196.401,Toro Rosso,Italian,22925.25,25976,21302,4,Jean-Éric Vergne,33.0
13,12,12,0.0,58,5487082,50,89.498,213.309,Toro Rosso,Italian,23640.666666666668,24688,23074,3,Jean-Éric Vergne,33.0
17,10,10,1.0,56,6023805,45,100.49199999999999,198.571,Toro Rosso,Italian,30852.0,49216,21638,3,Jean-Éric Vergne,33.0
15,12,12,0.0,56,5859549,56,100.138,195.965,Toro Rosso,Italian,20642.666666666668,20977,20235,3,Jean-Éric Vergne,33.0
10,8,8,4.0,78,8299279,77,79.151,151.912,Toro Rosso,Italian,24827.0,24827,24827,1,Jean-Éric Vergne,33.0
18,12,12,0.0,44,5108936,29,113.065,223.008,Toro Rosso,Italian,24304.5,24539,24070,2,Jean-Éric Vergne,33.0
12,14,14,0.0,61,7266644,45,110.328,165.270,Toro Rosso,Italian,30149.666666666668,30714,29736,3,Jean-Éric Vergne,33.0
14,12,12,0.0,56,6041722,52,101.32,195.882,Toro Rosso,Italian,24381.0,24381,24381,1,Jean-Éric Vergne,33.0
6,8,8,4.0,57,5639151,56,93.691,203.763,Toro Rosso,Italian,23051.0,23124,22978,2,Jean-Éric Vergne,33.0
8,8,8,4.0,70,5980856,56,79.399,197.730,Toro Rosso,Italian,24204.0,24433,23975,2,Jean-Éric Vergne,33.0
8,9,9,2.0,70,6843585,31,89.12,176.970,Toro Rosso,Italian,23466.0,23809,23123,2,Jean-Éric Vergne,33.0
12,11,11,0.0,44,5148476,31,113.27600000000001,222.592,Toro Rosso,Italian,23386.5,23571,23202,2,Jean-Éric Vergne,33.0
12,13,13,0.0,53,4823329,39,89.121,234.005,Toro Rosso,Italian,25046.0,25046,25046,1,Jean-Éric Vergne,33.0
12,6,6,8.0,60,7261596,48,111.937,162.895,Toro Rosso,Italian,31742.0,35309,29806,3,Jean-Éric Vergne,33.0
20,9,9,2.0,44,6830659,35,113.562,184.086,Toro Rosso,Italian,395453.6666666667,1136557,24353,3,Jean-Éric Vergne,33.0
9,13,13,0.0,53,5608039,53,102.55,205.293,Toro Rosso,Italian,30272.0,30272,30272,1,Jean-Éric Vergne,33.0
14,10,10,1.0,56,6113648,17,104.18,190.504,Toro Rosso,Italian,27355.5,30158,24553,2,Jean-Éric Vergne,33.0
10,12,12,0.0,55,6034566,50,105.686,189.186,Toro Rosso,Italian,22676.0,22919,22348,3,Jean-Éric Vergne,33.0
8,9,9,2.0,57,5642295,35,93.864,203.387,Toro Rosso,Italian,27217.0,30514,23920,2,Daniil Kvyat,29.0
12,11,11,0.0,57,6024085,12,100.16,194.520,Toro Rosso,Italian,25583.0,26064,25340,3,Daniil Kvyat,29.0
9,9,9,2.0,52,8901434,45,98.407,215.509,Toro Rosso,Italian,28637.5,28700,28575,2,Daniil Kvyat,29.0
11,9,9,2.0,44,5141903,26,114.15899999999999,220.870,Toro Rosso,Italian,24259.0,24436,24082,2,Daniil Kvyat,29.0
21,11,11,0.0,53,4821420,51,88.486,235.684,Toro Rosso,Italian,24651.0,24651,24651,1,Daniil Kvyat,29.0
10,14,14,0.0,60,7276803,45,111.761,163.151,Toro Rosso,Italian,30456.333333333332,31092,30089,3,Daniil Kvyat,29.0
15,10,10,1.0,52,5788431,35,97.667,217.141,Toro Rosso,Italian,30321.0,30327,30315,2,Daniil Kvyat,29.0
19,14,14,0.0,44,6378155,37,112.081,224.965,Toro Rosso,Italian,349062.6666666667,1000466,23359,3,Daniil Kvyat,29.0
7,9,9,2.0,61,7060507,39,110.944,164.353,Toro Rosso,Italian,28030.0,30301,24584,3,Daniil Kvyat,29.0
14,13,13,0.0,71,10912527,42,87.476,177.333,Toro Rosso,Italian,886691.75,2011266,25355,4,Daniil Kvyat,29.0
19,12,12,0.0,44,5132760,39,109.708,229.831,Toro Rosso,Italian,22892.5,23341,22444,2,Daniil Kvyat,29.0
9,9,9,2.0,66,5783499,64,80.726,207.591,Toro Rosso,Italian,27935.0,33821,22049,2,Daniil Kvyat,29.0
7,7,7,6.0,78,6263011,31,76.288,157.471,Toro Rosso,Italian,24023.0,24023,24023,1,Daniil Kvyat,29.0
17,9,9,2.0,52,4935172,51,89.91,235.875,Toro Rosso,Italian,29094.0,29377,28811,2,Daniil Kvyat,29.0
14,3,3,15.0,64,6279580,61,77.708,211.900,Toro Rosso,Italian,22389.75,24310,20671,4,Daniil Kvyat,29.0
19,7,7,6.0,44,5115367,26,108.143,233.157,Toro Rosso,Italian,22834.0,22834,22834,1,Daniil Kvyat,29.0
14,15,15,0.0,61,7151845,57,104.37100000000001,174.634,Toro Rosso,Italian,31755.0,34711,28799,2,Daniil Kvyat,29.0
19,12,12,0.0,53,5681488,52,98.22800000000001,214.325,Toro Rosso,Italian,30162.0,30753,29571,2,Daniil Kvyat,29.0
16,10,10,1.0,71,5606609,49,72.385,214.304,Toro Rosso,Italian,23068.5,23378,22759,2,Daniil Kvyat,29.0
0,10,10,1.0,78,6583476,48,79.816,150.511,Toro Rosso,Italian,25306.0,25306,25306,1,Carlos Sainz,29.0
14,9,9,2.0,61,7334978,43,110.40100000000001,165.161,Toro Rosso,Italian,31532.333333333332,34970,29742,3,Carlos Sainz,29.0
20,7,7,6.0,56,6683322,51,102.66,193.325,Toro Rosso,Italian,32227.0,44582,25259,3,Carlos Sainz,29.0
11,13,13,0.0,71,6203810,46,82.172,188.560,Toro Rosso,Italian,23324.0,23776,23068,3,Carlos Sainz,29.0
10,11,11,0.0,55,6013700,38,106.99799999999999,186.867,Toro Rosso,Italian,23685.0,25307,22063,2,Carlos Sainz,29.0
7,9,9,2.0,57,6571245,23,91.67099999999999,208.253,Toro Rosso,Italian,378259.0,1089971,22392,3,Carlos Sainz,29.0
8,9,9,2.0,56,6018018,35,101.485,193.364,Toro Rosso,Italian,24285.0,25754,22832,3,Carlos Sainz,29.0
8,6,6,8.0,66,6161412,42,89.663,186.899,Toro Rosso,Italian,22905.5,22937,22874,2,Carlos Sainz,29.0
15,8,8,4.0,71,5305507,68,70.138,222.042,Toro Rosso,Italian,24901.0,33462,18636,3,Carlos Sainz,29.0
7,8,8,4.0,52,5781689,43,97.40100000000001,217.734,Toro Rosso,Italian,30340.5,30786,29895,2,Carlos Sainz,29.0
16,11,11,0.0,56,5931654,44,99.243,201.070,Toro Rosso,Italian,24436.5,24473,24400,2,Carlos Sainz,29.0
10,6,6,8.0,56,5988742,33,102.832,193.002,Toro Rosso,Italian,24529.5,24778,24281,2,Carlos Sainz,29.0
15,6,6,8.0,71,10890495,38,87.15299999999999,177.990,Toro Rosso,Italian,1745940.5,2008828,1483053,2,Carlos Sainz,29.0
11,7,7,6.0,56,5929051,30,97.398,201.478,Toro Rosso,Italian,18722.75,22840,17337,4,Carlos Sainz,29.0
6,6,6,8.0,78,6296378,39,76.649,156.730,Toro Rosso,Italian,24427.0,24427,24427,1,Carlos Sainz,29.0
15,8,8,4.0,51,7484973,46,105.866,204.133,Toro Rosso,Italian,449899.6666666667,1313693,14966,3,Carlos Sainz,29.0
13,10,10,1.0,44,5122267,39,109.709,229.829,Toro Rosso,Italian,24232.5,24370,24095,2,Carlos Sainz,29.0
10,4,4,12.0,58,7426366,52,106.537,171.151,Toro Rosso,Italian,28897.5,32689,25356,4,Carlos Sainz,29.0
6,7,7,6.0,56,6163555,42,104.57900000000001,190.810,Toro Rosso,Italian,26646.333333333332,29516,24768,3,Max Verstappen,26.0
9,4,4,12.0,69,6414236,62,87.65,179.938,Toro Rosso,Italian,20382.0,23431,16415,5,Max Verstappen,26.0
18,8,8,4.0,43,5076463,36,113.27600000000001,222.592,Toro Rosso,Italian,23515.666666666668,24564,22942,3,Max Verstappen,26.0
8,8,8,4.0,61,7333568,43,110.298,165.315,Toro Rosso,Italian,31025.5,31207,30844,2,Max Verstappen,26.0
17,9,9,2.0,53,5381823,32,98.237,212.803,Toro Rosso,Italian,25885.0,27793,23977,2,Max Verstappen,26.0
9,10,10,1.0,53,5919448,45,103.265,203.871,Toro Rosso,Italian,33787.5,37334,30241,2,Max Verstappen,26.0
8,4,4,12.0,56,6675062,51,103.172,192.366,Toro Rosso,Italian,25215.5,25527,24904,2,Max Verstappen,26.0
8,9,9,2.0,71,6190267,70,82.60300000000001,187.576,Toro Rosso,Italian,22787.0,22985,22589,2,Max Verstappen,26.0
5,10,10,1.0,57,6572398,44,91.51599999999999,208.606,Toro Rosso,Italian,380247.0,1089372,22303,3,Max Verstappen,26.0
10,6,6,8.0,57,5695625,49,95.50399999999999,204.004,Toro Rosso,Italian,25511.0,25810,25129,3,Max Verstappen,26.0
9,8,8,4.0,56,6013159,41,100.399,195.456,Toro Rosso,Italian,25636.0,30034,23130,3,Max Verstappen,26.0
5,4,4,12.0,57,5584174,46,94.863,205.382,Toro Rosso,Italian,24896.0,24957,24835,2,Pierre Gasly,28.0
17,18,18,0.0,56,5802710,54,98.36699999999999,199.493,Toro Rosso,Italian,29300.0,34650,23950,2,Pierre Gasly,28.0
17,12,12,0.0,51,6249011,38,108.035,200.035,Toro Rosso,Italian,21034.5,21287,20782,2,Pierre Gasly,28.0
10,7,7,6.0,78,6199138,68,77.099,155.815,Toro Rosso,Italian,24296.0,24296,24296,1,Pierre Gasly,28.0
14,13,13,0.0,52,5288913,48,93.465,226.904,Toro Rosso,Italian,29221.0,29766,28676,2,Pierre Gasly,28.0
6,6,6,8.0,70,5909700,64,81.685,193.078,Toro Rosso,Italian,21684.0,21684,21684,1,Pierre Gasly,28.0
10,9,9,2.0,44,5120368,36,108.588,232.202,Toro Rosso,Italian,21544.5,22953,20136,2,Pierre Gasly,28.0
13,9,9,2.0,44,5134878,21,109.7,229.848,Toro Rosso,Italian,22772.0,22772,22772,1,Pierre Gasly,28.0
11,8,8,4.0,61,7129214,58,105.769,172.326,Toro Rosso,Italian,32482.0,32482,32482,1,Pierre Gasly,28.0
16,14,14,0.0,53,5689068,51,98.606,213.504,Toro Rosso,Italian,29935.0,29935,29935,1,Pierre Gasly,28.0
6,2,2,18.0,71,5600755,65,72.425,214.185,Toro Rosso,Italian,23253.0,23584,22922,2,Pierre Gasly,28.0
19,10,10,1.0,51,6242321,51,108.288,199.567,Toro Rosso,Italian,21085.666666666668,21376,20809,3,Brendon Hartley,34.0
17,10,10,1.0,67,5584042,66,77.681,211.974,Toro Rosso,Italian,19647.0,19985,19309,2,Brendon Hartley,34.0
12,9,9,2.0,57,5723992,39,96.75200000000001,201.372,Toro Rosso,Italian,25250.5,25659,24842,2,Alexander Albon,27.0
11,11,11,0.0,66,5785888,65,81.02799999999999,206.817,Toro Rosso,Italian,30468.0,37345,23591,2,Alexander Albon,27.0
10,8,8,4.0,78,6263637,43,75.607,158.890,Toro Rosso,Italian,25062.0,25062,25062,1,Alexander Albon,27.0
9,12,12,0.0,52,4944069,46,90.872,233.378,Toro Rosso,Italian,28954.0,28954,28954,1,Alexander Albon,27.0
16,6,6,8.0,64,6281327,63,77.85,211.514,Toro Rosso,Italian,20935.0,21732,19931,4,Alexander Albon,27.0
8,7,7,6.0,57,5708765,45,95.589,203.822,Alfa Romeo,Swiss,25634.0,25647,25621,2,Kimi Räikkönen,44.0
14,14,14,0.0,66,5792246,66,81.382,205.917,Alfa Romeo,Swiss,22445.5,22549,22342,2,Kimi Räikkönen,44.0
12,8,8,4.0,52,4933992,51,90.03399999999999,235.551,Alfa Romeo,Swiss,28364.0,28364,28364,1,Kimi Räikkönen,44.0
5,12,12,0.0,64,6313489,60,79.563,206.960,Alfa Romeo,Swiss,22908.75,27256,20930,4,Kimi Räikkönen,44.0
15,13,13,0.0,53,5687902,51,98.589,213.541,Alfa Romeo,Swiss,30775.0,36512,25038,2,Kimi Räikkönen,44.0
8,4,4,12.0,71,5604130,65,73.135,212.106,Alfa Romeo,Swiss,23652.0,23841,23463,2,Kimi Räikkönen,44.0
16,12,12,0.0,44,5120265,28,109.822,229.593,Alfa Romeo,Swiss,22960.0,22960,22960,1,Kimi Räikkönen,44.0
14,13,13,0.0,53,6462368,29,84.83500000000001,245.827,Alfa Romeo,Swiss,772719.5,1520985,24454,2,Kimi Räikkönen,44.0
13,9,9,2.0,59,8404830,59,81.164,232.640,Alfa Romeo,Swiss,456894.8333333333,1450186,17594,6,Kimi Räikkönen,44.0
19,12,12,0.0,60,5791117,54,90.512,204.755,Alfa Romeo,Swiss,27940.5,33016,22865,2,Kimi Räikkönen,44.0
18,9,9,2.0,63,5334654,63,78.088,226.313,Alfa Romeo,Swiss,29863.0,29863,29863,1,Kimi Räikkönen,44.0
18,14,14,0.0,87,5501267,56,57.375,222.305,Alfa Romeo,Swiss,25868.333333333332,28518,24401,3,Kimi Räikkönen,44.0
14,11,11,0.0,56,5612761,45,95.19200000000001,204.672,Alfa Romeo,Swiss,24076.5,24107,24046,2,Kimi Räikkönen,44.0
16,13,13,0.0,63,7449371,62,78.35300000000001,225.548,Alfa Romeo,Swiss,528594.6666666666,1492612,30280,3,Kimi Räikkönen,44.0
14,10,10,1.0,51,8025986,43,105.601,204.645,Alfa Romeo,Swiss,683849.6666666666,2016437,15064,3,Kimi Räikkönen,44.0
13,8,8,4.0,53,5529956,34,100.289,209.921,Alfa Romeo,Swiss,30116.5,30131,30102,2,Kimi Räikkönen,44.0
17,14,14,0.0,53,4944134,53,85.849,242.924,Alfa Romeo,Swiss,24501.0,24501,24501,1,Robert Kubica,39.0
6,6,6,8.0,57,5869703,53,96.59899999999999,201.691,Alfa Romeo,Swiss,25412.333333333332,25893,25156,3,Valtteri Bottas,34.0
12,8,8,4.0,58,5334987,54,81.651,232.707,Alfa Romeo,Swiss,18413.0,18413,18413,1,Valtteri Bottas,34.0
7,5,5,10.0,63,5571167,43,80.758,218.831,Alfa Romeo,Swiss,40957.0,40957,40957,1,Valtteri Bottas,34.0
5,7,7,6.0,57,5689331,56,93.184,209.083,Alfa Romeo,Swiss,19614.0,19614,19614,1,Valtteri Bottas,34.0
7,6,6,8.0,66,5900451,36,86.395,194.802,Alfa Romeo,Swiss,22764.0,22987,22541,2,Valtteri Bottas,34.0
12,9,9,2.0,64,7042790,57,77.6,154.809,Alfa Romeo,Swiss,606282.0,1186699,25865,2,Valtteri Bottas,34.0
11,7,7,6.0,70,5807004,64,77.01,203.864,Alfa Romeo,Swiss,26089.0,26089,26089,1,Valtteri Bottas,34.0
11,14,14,0.0,53,5478778,52,97.963,214.685,Alfa Romeo,Swiss,37187.5,37855,36520,2,Valtteri Bottas,34.0
15,11,11,0.0,59,7429082,52,111.864,162.937,Alfa Romeo,Swiss,32167.0,32167,32167,1,Valtteri Bottas,34.0
12,15,15,0.0,28,10990500,11,107.82,193.889,Alfa Romeo,Swiss,216211.0,407553,24869,2,Valtteri Bottas,34.0
14,9,9,2.0,71,5936596,62,75.511,205.432,Alfa Romeo,Swiss,24262.0,24616,23908,2,Valtteri Bottas,34.0
16,11,11,0.0,57,5725894,42,95.237,204.575,Alfa Romeo,Swiss,26302.5,27725,24880,2,Antonio Giovinazzi,30.0
18,16,16,0.0,66,5798134,64,81.833,204.782,Alfa Romeo,Swiss,22944.0,23507,22381,2,Antonio Giovinazzi,30.0
11,13,13,0.0,64,6315124,60,79.3,207.646,Alfa Romeo,Swiss,22894.25,28093,20096,4,Antonio Giovinazzi,30.0
10,10,10,1.0,61,7141522,59,105.63,172.553,Alfa Romeo,Swiss,29015.0,29070,28960,2,Antonio Giovinazzi,30.0
12,15,15,0.0,53,5692338,51,98.696,213.309,Alfa Romeo,Swiss,34210.0,38193,30227,2,Antonio Giovinazzi,30.0
18,9,9,2.0,71,5476885,70,68.79599999999999,225.954,Alfa Romeo,Swiss,22045.666666666668,23659,19678,3,Antonio Giovinazzi,30.0
12,5,5,10.0,71,5604879,49,73.02,212.440,Alfa Romeo,Swiss,23339.5,23524,23155,2,Antonio Giovinazzi,30.0
15,14,14,0.0,52,5335488,49,90.977,233.109,Alfa Romeo,Swiss,28355.0,28355,28355,1,Antonio Giovinazzi,30.0
18,16,16,0.0,53,6481255,43,84.856,245.766,Alfa Romeo,Swiss,525767.6666666666,1521825,23998,3,Antonio Giovinazzi,30.0
14,10,10,1.0,60,5789676,38,90.90899999999999,203.861,Alfa Romeo,Swiss,22627.0,22772,22482,2,Antonio Giovinazzi,30.0
20,10,10,1.0,63,5338828,61,78.794,224.286,Alfa Romeo,Swiss,29745.0,29745,29745,1,Antonio Giovinazzi,30.0
14,13,13,0.0,87,5499225,56,56.887,224.212,Alfa Romeo,Swiss,24680.5,24810,24551,2,Antonio Giovinazzi,30.0
